pmid,journal,title,authors,abstract,link,publication_date_raw,publication_date,publication_year,publication_month
40080441,Anesthesia and analgesia,Right Ventricular Ejection Fraction Assessed by Single-Beat Three-Dimensional Transesophageal Echocardiography in Mechanically Ventilated Patients.,Yu J; Hoyland K; Berg EAR; Tannvik TD; Grenne B; Aakhus S,,https://pubmed.ncbi.nlm.nih.gov/40080441/,2025 Aug 1,2025-08-01,2025,2025-08
40070308,European journal of anaesthesiology,A dynamic elastance-based protocol to guide intra-operative fluid management in major abdominal surgery: A randomised clinical trial.,Russo A; Aceto P; Cascarano L; Menga LS; Romano B; Carelli S; Console E; Pugliese F; Cambise C; Fiorillo C; Alfieri S; Antonelli M; Sollazzi L; Dell'Anna AM,"BACKGROUND: Arterial hypotension during major surgery is related to postoperative complications and mortality. Both fluids and vasopressors increase blood pressure (BP) by inducing different physiological response. We devised a protocol which relies on dynamic arterial elastance (Ea dyn ) to guide BP optimisation during major abdominal surgery, and tested its effectiveness on tissue perfusion. OBJECTIVE: To explore if an Ea dyn -based optimisation protocol could affect lactate levels, fluid administration, and postoperative clinical complications. DESIGN: Randomised open-label clinical trial. SETTING: High-volume tertiary care centre for pancreatic surgery. PATIENTS: From 58 patients scheduled for cephalic duodenopancreatectomy 46 were eligible for the study. MAIN OUTCOMES AND MEASURES: The primary endpoint was the lactate value one hour after extubation. Secondary endpoints were fluid balance, intra-operative hypotension and postoperative complications. In the control group, hypotension (mean arterial pressure < 65 mmHg) was treated based on stroke volume variation (SVV) while in the experimental group the treatment was based on assessment of dynamic arterial elastance (Ea dyn group). Patient demographic and pre-operative laboratory data were recorded. All haemodynamic data, including oxygen delivery and consumption, were recorded at four time points: after intubation (T0), after fascia opening (T1), after fascia closing (T2) and one hour after extubation (T3). RESULTS: The patients were 70 [63 to 76] years and 15 (33%) were ASA 3. Lactate levels at T3 were similar between the control and Ea dyn groups. Oxygen consumption was higher in the Ea dyn group at T3, and lactate had a significant percentage decrease from T2 to T3: median [IQR], -24.5 [-30 to -14] vs. 0 [-24 to 7.6]%, P  = 0.004). Those in Ea dyn group received more vasopressors and had a lower fluid balance at T3: 2700 [2100 to 3800] vs. 2200 [1060 to 3000] ml, P  = 0.020). There were no significant differences either in postoperative complications or hospital stay. CONCLUSIONS: A protocol including Ea dyn to treat hypotension did not reduce lactate after major abdominal surgery, but it was associated with a significant reduction in fluid balance and increase in oxygen consumption. TRIAL REGISTRATION: ClinicalTrials.gov NCT05187273.",https://pubmed.ncbi.nlm.nih.gov/40070308/,2025 Aug 1,2025-08-01,2025,2025-08
40070011,Anaesthesia,Outcomes for patients with alcohol-related liver disease admitted to Scottish intensive care units 2010-2018.,Shariff A; Rhode S; Forbes SJ; Lone N; Docherty A,"INTRODUCTION: Alcohol-related liver disease is recognised as a major cause of liver-related morbidity and mortality. Our aim was to report the prevalence of, and outcomes from, alcohol-related liver disease after admission to ICUs in Scotland. METHODS: We performed a secondary data analysis using linked Scottish national databases of all adult general ICUs in Scotland. We compared emergency non-surgical patients admitted to ICU with and without alcohol-related liver disease. The primary outcome was ICU mortality, and secondary outcomes were ICU admission rate ratio; 60-day mortality; 2-year mortality; duration of ICU and hospital stay; and need for hospital readmission. RESULTS: Of the 49,420/103,103 (47.9%) patients admitted to ICU with emergency non-surgical diagnoses between 2010 and 2018, we identified 2629/49,420 (5.3%) patients with alcohol-related liver disease. Patients with alcohol-related liver disease were more likely to receive three-organ support (14.0% vs. 10.0%, p < 0.001). Mortality in the ICU was higher in patients with alcohol-related liver disease (964/2629 (36.7%) vs. 10,517/46,791 (22.5%), respectively; aOR 2.03 (95%CI 1.85-2.24)). Patients with alcohol-related liver disease who specifically presented to ICU with a gastrointestinal bleed had a lower ICU mortality (95/487 (19.5%)). Sixty-day mortality of patients with alcohol-related liver disease increased with higher levels of organ support (186/516 (36.0%) mortality with zero organs supported vs. 162/196 (82.7%) mortality with three organs supported). DISCUSSION: Early mortality was high in patients with alcohol-related liver disease who were admitted to ICU, especially if multi-organ support was required. However, nearly one-fifth of patients on multi-organ support survived to hospital discharge. Early mortality for patients with alcohol-related liver disease admitted with a gastrointestinal bleed was considerably lower and should be taken into consideration when considering management in ICU. In discussion with the patient and hepatologists, a trial of organ support with continuous re-evaluation may be appropriate.",https://pubmed.ncbi.nlm.nih.gov/40070011/,2025 Aug,2025-08-01,2025,2025-08
40052487,European journal of anaesthesiology,Peri-operative dexmedetomidine and emergence agitation in adults undergoing nasal surgery: A systematic review and meta-analysis.,Wegner GRM; Wegner BFM; Silva LS; Arias JA,"BACKGROUND: There is a high risk of emergence agitation associated with nasal surgery. OBJECTIVE: We aimed to assess the effect of dexmedetomidine on the incidence of emergence agitation during anaesthetic recovery in patients undergoing nasal surgeries under general anaesthesia. DESIGN: A systematic review and meta-analysis of randomised controlled trials. DATA SOURCES: A systematic search was conducted in Embase, Web of Science (all databases), Cochrane Library and PubMed up to 20 June 2024, following the recommendations of the Cochrane Handbook and the PRISMA statement. ELIGIBILITY CRITERIA: Adult patients undergoing nasal surgeries under general anaesthesia (P), peri-operative dexmedetomidine use (I), placebo (C) and emergence agitation assessment (O). RESULTS: Nine randomised controlled trials with a total of 620 patients were included in the analysis. The incidence of emergence agitation with the use of dexmedetomidine was significantly lower than with placebo (relative risk (RR) = 0.31, 95% CI 0.19 to 0.49, P  < 0.0001, I2  = 63%, GRADE: moderate). No significant difference was found in the incidence of severe emergence agitation (RR = 0.5, 95% CI 0.24 to 1.02, P  = 0.0552, I2  = 0%, GRADE: Very low). A trial sequential analysis (TSA) was conducted to assess the reliability of the findings, with parameters set at a type 1 error (alpha) of 5% and a power (1-beta) of 80%. TSA confirmed the result for emergence agitation, but did not reach required information size for severe emergence agitation. Both assessment results were consistent and not dependent on any single study, as shown by the leave-one-out sensitivity analysis. CONCLUSIONS: The use of dexmedetomidine significantly reduces the incidence of emergence agitation in patients undergoing nasal surgeries under general anaesthesia. REGISTRATION PROSPERO ID: CRD42024561188.",https://pubmed.ncbi.nlm.nih.gov/40052487/,2025 Aug 1,2025-08-01,2025,2025-08
40036160,Anesthesia and analgesia,Office-Based Anesthesia: An Update on Current Trends and Practice.,Talluto J; Chinthareddy VR; Osman BM; Shapiro FE,,https://pubmed.ncbi.nlm.nih.gov/40036160/,2025 Aug 1,2025-08-01,2025,2025-08
40014489,Anesthesia and analgesia,Presidential Anesthetics and the 25th Amendment.,Johnstone R; Tomobi O; Hepner DL; Harter R,,https://pubmed.ncbi.nlm.nih.gov/40014489/,2025 Aug 1,2025-08-01,2025,2025-08
39998992,Anesthesia and analgesia,National Survey to Investigate Airway Management in Trauma Bays and Emergency Medicine Bays at Academic Centers.,Chan KH; Brennan M; Wardhan R; Tighe P; Ison R; Giordano C; Sappenfield JW,,https://pubmed.ncbi.nlm.nih.gov/39998992/,2025 Aug 1,2025-08-01,2025,2025-08
39982851,Anesthesia and analgesia,Unraveling Insulin Resistance Mechanisms During Cardiopulmonary Bypass.,Zakaria L; Cheruku SR; Skubas NJ; Kelava M,,https://pubmed.ncbi.nlm.nih.gov/39982851/,2025 Aug 1,2025-08-01,2025,2025-08
39970079,Anesthesia and analgesia,Harnessing the Second Power of Anesthesia for Disorders of Consciousness: 2025 T. H. Seldon Memorial Lecture.,Blain-Moraes S,,https://pubmed.ncbi.nlm.nih.gov/39970079/,2025 Aug 1,2025-08-01,2025,2025-08
39964941,Anesthesia and analgesia,Impact of Skin Pigmentation on Light-Based Medical Devices: Current State and Future Directions for Inclusive Technology.,Solorzano Aldana MC; Matava CT; Blake CM,,https://pubmed.ncbi.nlm.nih.gov/39964941/,2025 Aug 1,2025-08-01,2025,2025-08
39964873,Anesthesia and analgesia,Suprascapular Fossa Approach of the Suprascapular Nerve Block: An Anatomical Study.,Goffin P; Labandeyra H; Tomas X; Galino AP; Sala-Blanch X,,https://pubmed.ncbi.nlm.nih.gov/39964873/,2025 Aug 1,2025-08-01,2025,2025-08
